id,Dien_tich,So_phong,So_tang,Mat_tien_m,Huong_nha,Vi_tri,Noi_dung_mo_ta,Gia_ty_vnd
4417,217.6,6,2,3.8,Tây Bắc,Quan_7,"Nhà trong ngõ yên tĩnh, thiết kế thoáng mát, phù hợp ở gia đình, sổ hồng chính chủ, ở ngay.",40.48
4418,287.9,2,4,7.4,Tây,Quan_6,"Nhà hẻm ô tô, nội thất đầy đủ, phù hợp ở gia đình, pháp lý đầy đủ, liên hệ xem nhà.",35.44
4419,133.7,5,2,4.9,Bắc,Quan_Binh_Tan,"Nhà trong ngõ yên tĩnh mới xây, penthouse, nhà 1 trệt 1 lầu, khu dân cư an ninh.",10.86
4420,93.1,6,2,12.0,Tây Nam,Quan_Tan_Binh,"Nhà hẻm xe máy thông, liên hệ xem nhà, nhà mới hoàn thiện, sổ đỏ chính chủ.",17.22
4421,301.8,5,3,4.6,Đông Bắc,Huyen_Nha_Be,"Bán gấp nhà phố thương mại, nội thất cao cấp, sổ đỏ chính chủ, sổ đỏ chính chủ.",25.64
4422,288.3,2,3,8.8,Đông Nam,Quan_8,"phố thương mại đẹp, sổ hồng chính chủ, nhà 1 trệt 1 lầu, hầm xe ô tô.",41.42
4423,222.4,6,4,12.0,Bắc,Quan_7,"Nhà mặt tiền, diện tích rộng, an ninh 24/7, penthouse, giá tốt đầu tư.",72.66
4424,135.9,5,1,7.3,Đông Bắc,Quan_Binh_Tan,"Bán nhà hẻm ô tô, hẻm thông 2 đầu, nhà mới hoàn thiện, thu nhập cho thuê ổn định, liên hệ ngay.",12.44
4425,167.2,6,2,4.1,Đông Nam,Huyen_Binh_Chanh,"Nhà trong ngõ yên tĩnh, diện tích rộng, hẻm thông 2 đầu, hầm xe ô tô, giá tốt đầu tư.",8.62
4426,281.2,1,1,11.2,Tây Nam,Quan_Thu_Duc,"Nhà hẻm xe máy thông, thiết kế thoáng mát, phù hợp ở gia đình, sổ đỏ chính chủ, sổ đỏ chính chủ.",26.89
4427,219.1,4,5,9.0,Nam,Quan_Thu_Duc,"Nhà trong ngõ yên tĩnh, khu dân cư đông đúc, phù hợp ở gia đình, sổ hồng riêng, pháp lý rõ ràng.",20.87
4428,78.0,7,3,6.5,Đông,Quan_6,"Nhà hẻm ô tô mới xây, khu dân cư đông đúc, giá thương lượng, khu dân cư an ninh.",14.4
4429,72.0,4,4,4.0,Tây,Quan_Binh_Thanh,"hầm xe ô tô, view sông thoáng, nhà mới hoàn thiện, tiềm năng tăng giá.",18.79
4430,50.1,7,2,9.0,Đông Bắc,Quan_Thu_Duc,"Nhà hẻm ô tô mới xây, khu dân cư đông đúc, liên hệ xem nhà, khu dân cư an ninh.",9.58
4431,282.1,7,3,12.0,Tây,Quan_6,"hẻm thông 2 đầu, hướng Tây đón gió, nở hậu, sổ đỏ chính chủ.",51.16
4432,196.5,3,2,4.1,Bắc,Quan_8,"nội thất cao cấp, hướng Bắc đón gió, giá thương lượng, sổ đỏ chính chủ.",22.47
4433,307.9,4,1,4.1,Nam,Quan_3,"Nhà trong ngõ yên tĩnh, diện tích rộng, liên hệ xem nhà, nội thất đầy đủ, giá tốt đầu tư.",86.23
4434,132.7,3,5,4.6,Tây,Quan_Go_Vap,"sổ đỏ chính chủ, hướng Tây đón gió, an ninh 24/7, pháp lý đầy đủ.",17.64
4435,44.5,2,2,3.8,Đông Nam,Quan_6,"sổ đỏ chính chủ, hướng Đông Nam đón gió, khu dân cư đông đúc, sổ hồng chính chủ.",6.98
4436,136.1,3,2,5.7,Đông,Quan_11,"sổ đỏ chính chủ, chủ cần tiền bán gấp, an ninh 24/7, thu nhập cho thuê ổn định.",22.68
4437,233.4,6,1,10.8,Tây Bắc,Quan_Binh_Tan,"penthouse, hướng Tây Bắc đón gió, pháp lý rõ ràng, pháp lý đầy đủ.",23.3
4438,111.4,2,3,7.6,Đông,Quan_7,"hẻm ô tô đẹp, hồ bơi riêng, liên hệ xem nhà, penthouse.",26.7
4439,103.3,3,2,5.1,Đông,Quan_3,"Nhà hẻm ô tô, nội thất đầy đủ, phù hợp ở gia đình, sổ hồng chính chủ, chủ cần tiền bán gấp.",35.77
4440,126.0,2,2,5.0,Nam,Quan_Tan_Binh,"Nhà hẻm ô tô mới xây, nội thất đầy đủ, thiết kế thoáng mát, khu dân cư an ninh.",21.72
4441,157.2,3,2,6.7,Đông,Quan_Go_Vap,"Bán gấp nhà hẻm xe máy thông, sân thượng rộng, khu compound, sổ hồng chính chủ.",17.02
4442,149.1,5,1,3.6,Tây,Quan_10,"hẻm thông 2 đầu, view sông thoáng, giá thương lượng, thu nhập cho thuê ổn định.",30.87
4443,150.4,2,2,8.2,Bắc,Huyen_Hoc_Mon,"khu dân cư đông đúc, nội thất châu Âu, hầm xe ô tô, sổ đỏ chính chủ.",8.4
4444,103.5,5,5,4.4,Đông Nam,Quan_4,"Nhà hẻm ô tô, penthouse, phù hợp ở gia đình, sổ đỏ chính chủ, gần trường học và chợ.",21.44
4445,162.3,2,5,5.9,Đông Bắc,Quan_Go_Vap,"Nhà hẻm xe máy thông mới xây, gần trục đường lớn, pháp lý rõ ràng, khu dân cư an ninh.",16.03
4446,224.5,3,4,3.7,Tây,Huyen_Hoc_Mon,"Nhà trong ngõ yên tĩnh, view sông thoáng, phù hợp ở gia đình, sổ hồng chính chủ, liên hệ xem nhà.",10.68
4447,126.7,5,1,12.0,Tây Nam,Quan_6,"view sông thoáng, nội thất cơ bản, nhà mới hoàn thiện, sổ đỏ chính chủ.",18.4
4448,77.7,8,1,6.7,Đông Nam,Quan_1,"Nhà hẻm ô tô, diện tích rộng, nở hậu, view sông thoáng, giá tốt đầu tư.",35.51
4449,245.0,2,1,10.0,Đông Nam,Quan_8,"Nhà hẻm xe máy thông, nhà 1 trệt 1 lầu, nội thất cao cấp, sổ đỏ chính chủ.",32.85
4450,235.8,6,1,7.5,Đông Nam,Quan_3,"Nhà mặt tiền, hẻm thông 2 đầu, liên hệ xem nhà, sổ đỏ chính chủ.",147.49
4451,239.8,2,1,7.9,Đông Bắc,Quan_Binh_Tan,"Bán gấp nhà phố thương mại, giá thương lượng, gần bệnh viện, sổ hồng riêng.",24.31
4452,128.8,6,1,5.0,Đông,Huyen_Binh_Chanh,"Bán nhà hẻm ba gác, an ninh 24/7, khu compound, thu nhập cho thuê ổn định, liên hệ ngay.",7.55
4453,59.9,1,3,4.6,Đông Nam,Quan_3,"Bán nhà hẻm ô tô, chủ cần tiền bán gấp, liên hệ xem nhà, vị trí đắc địa, liên hệ ngay.",20.67
4454,268.4,4,2,7.7,Nam,Quan_11,"thiết kế thoáng mát, nội thất đầy đủ, nở hậu, sổ hồng riêng.",39.9
4455,80.1,4,4,8.7,Đông Bắc,Quan_Phu_Nhuan,"Nhà villa mini, diện tích rộng, khu dân cư đông đúc, sổ đỏ chính chủ, giá tốt đầu tư.",31.0
4456,311.6,6,4,7.8,Tây,Quan_Go_Vap,"Nhà hẻm ba gác, diện tích rộng, nhà mới hoàn thiện, khu dân cư đông đúc, giá tốt đầu tư.",39.02
4457,91.3,2,3,4.2,Bắc,Quan_5,"thiết kế thoáng mát, hướng Bắc đón gió, sổ hồng chính chủ, sổ hồng chính chủ.",17.67
4458,98.3,6,1,3.0,Tây,Quan_3,"Nhà hẻm ô tô, penthouse, phù hợp ở gia đình, pháp lý đầy đủ, nhà mới hoàn thiện.",33.58
4459,164.1,3,2,9.7,Đông Bắc,Quan_12,"nội thất cao cấp, hướng Đông Bắc đón gió, chủ cần tiền bán gấp, pháp lý đầy đủ.",15.53
4460,189.0,4,2,8.5,Tây Nam,Quan_Thu_Duc,"trong ngõ yên tĩnh đẹp, view sông thoáng, giá thương lượng, gần trường học và chợ.",17.36
4461,236.7,1,5,3.7,Bắc,Quan_Binh_Thanh,"Bán gấp nhà hẻm ô tô, gần trường học và chợ, thiết kế thoáng mát, sổ đỏ chính chủ.",37.42
4462,195.5,6,2,4.6,Tây,Quan_Binh_Tan,"Bán gấp nhà hẻm xe máy thông, an ninh 24/7, sổ hồng chính chủ, sổ hồng riêng.",12.97
4463,319.7,5,1,9.8,Đông,Huyen_Nha_Be,"nội thất đầy đủ, hướng Đông đón gió, hồ bơi riêng, sổ đỏ chính chủ.",23.3
4464,72.6,5,2,6.6,Đông,Huyen_Hoc_Mon,"Nhà phố thương mại, diện tích rộng, khu dân cư đông đúc, thang máy riêng, giá tốt đầu tư.",6.7
4465,57.9,2,1,7.6,Đông,Quan_4,"Nhà hẻm xe máy thông, diện tích rộng, nhà mới hoàn thiện, gần trường học và chợ, giá tốt đầu tư.",12.54
4466,101.3,3,1,5.5,Đông Nam,Quan_8,"Nhà hẻm ô tô, giá thương lượng, phù hợp ở gia đình, sổ hồng chính chủ, view sông thoáng.",12.14
4467,269.5,6,3,3.8,Nam,Quan_5,"Nhà hẻm xe máy thông, nội thất đầy đủ, pháp lý rõ ràng, sổ đỏ.",59.15
4468,219.7,5,5,5.9,Tây Nam,Huyen_Binh_Chanh,"Nhà hẻm ô tô, diện tích rộng, hầm xe ô tô, khu dân cư đông đúc, giá tốt đầu tư.",12.1
4469,107.2,5,3,4.3,Nam,Quan_Binh_Thanh,"Nhà hẻm ô tô mới xây, ở ngay, sổ hồng chính chủ, khu dân cư an ninh.",22.56
4470,262.9,5,3,3.7,Đông Bắc,Quan_Phu_Nhuan,"gần bệnh viện, hồ bơi riêng, thiết kế thoáng mát, thu nhập cho thuê ổn định.",43.26
4471,56.8,3,3,11.3,Đông,Quan_Binh_Tan,"Nhà hẻm ba gác mới xây, thiết kế thoáng mát, sân thượng rộng, khu dân cư an ninh.",8.5
4472,49.6,6,2,4.2,Bắc,Quan_11,"Nhà hẻm ô tô, diện tích rộng, chủ cần tiền bán gấp, giá thương lượng, giá tốt đầu tư.",8.81
4473,289.1,6,4,2.9,Nam,Quan_Tan_Binh,"Nhà trong ngõ yên tĩnh, khu compound, phù hợp ở gia đình, pháp lý đầy đủ, sổ hồng chính chủ.",44.5
4474,259.6,8,3,8.0,Tây,Quan_Phu_Nhuan,"Bán gấp nhà trong ngõ yên tĩnh, gần bệnh viện, khu compound, pháp lý đầy đủ.",52.83
4475,301.2,4,1,3.6,Tây,Quan_10,"Nhà trong ngõ yên tĩnh, diện tích rộng, sổ đỏ chính chủ, nhà 1 trệt 1 lầu, giá tốt đầu tư.",49.13
4476,137.4,4,1,5.7,Đông,Quan_10,"hầm xe ô tô, gần bệnh viện, pháp lý rõ ràng, phù hợp ở thực và đầu tư.",30.93
4477,118.2,4,3,8.0,Tây,Quan_6,"Bán gấp nhà hẻm xe máy thông, nhà 1 trệt 1 lầu, hẻm thông 2 đầu, sổ hồng chính chủ.",18.92
4478,249.2,5,5,4.3,Đông Nam,Quan_7,"Bán nhà trong ngõ yên tĩnh, gần trường học và chợ, nhà mới hoàn thiện, đầu tư sinh lời cao, liên hệ ngay.",53.78
4479,211.8,5,5,5.5,Đông Bắc,Quan_8,"Nhà hẻm xe máy thông, diện tích rộng, hầm xe ô tô, giá thương lượng, giá tốt đầu tư.",26.95
4480,26.3,3,3,7.8,Đông,Quan_Go_Vap,"Bán gấp nhà phố thương mại, chủ cần tiền bán gấp, view sông thoáng, sổ đỏ chính chủ.",8.43
4481,79.8,1,1,8.1,Đông Bắc,Quan_Go_Vap,"sân thượng rộng, hướng Đông Bắc đón gió, nội thất cao cấp, pháp lý đầy đủ.",8.81
4482,203.5,4,4,7.2,Đông,Quan_1,"Nhà hẻm ba gác, nội thất cao cấp, phù hợp ở gia đình, sổ hồng riêng, gần bệnh viện.",75.28
4483,265.9,5,1,7.7,Bắc,Quan_4,"Nhà trong ngõ yên tĩnh, diện tích rộng, pháp lý rõ ràng, chủ cần tiền bán gấp, giá tốt đầu tư.",39.64
4484,288.3,8,3,6.5,Tây Bắc,Quan_4,"hồ bơi riêng, hướng Tây Bắc đón gió, ở ngay, sổ hồng chính chủ.",66.17
4485,187.9,2,5,8.1,Đông,Quan_11,"Bán nhà biệt thự, hầm xe ô tô, sổ hồng chính chủ, tiềm năng tăng giá, liên hệ ngay.",67.94
4486,68.6,4,2,5.5,Tây Nam,Quan_1,"Bán nhà hẻm xe máy thông, nhà mới hoàn thiện, an ninh 24/7, tiềm năng tăng giá, liên hệ ngay.",21.79
4487,108.7,3,1,6.0,Đông Nam,Quan_6,"thang máy riêng, hướng Đông Nam đón gió, nhà mới hoàn thiện, sổ hồng chính chủ.",13.94
4488,265.0,1,2,3.5,Đông Bắc,Quan_8,"nội thất đầy đủ, nội thất hiện đại, chủ cần tiền bán gấp, pháp lý đầy đủ.",18.59
4489,168.3,7,2,8.2,Tây Bắc,Quan_8,"Nhà hẻm ô tô mới xây, nội thất cao cấp, sân thượng rộng, khu dân cư an ninh.",24.5
4490,192.9,6,3,8.4,Tây Bắc,Huyen_Hoc_Mon,"Nhà hẻm ba gác mới xây, gần bệnh viện, khu dân cư đông đúc, khu dân cư an ninh.",11.8
4491,239.6,6,2,5.2,Đông Bắc,Quan_Thu_Duc,"hầm xe ô tô, chủ cần tiền bán gấp, nhà 1 trệt 1 lầu, vị trí đắc địa.",22.83
4492,157.1,4,2,3.4,Tây Bắc,Quan_6,"Nhà hẻm ba gác, khu dân cư đông đúc, sổ đỏ chính chủ, sổ hồng.",19.66
4493,102.1,8,2,4.1,Đông Nam,Quan_Thu_Duc,"Nhà hẻm xe máy thông, diện tích rộng, liên hệ xem nhà, nhà 1 trệt 1 lầu, giá tốt đầu tư.",11.0
4494,177.7,7,3,5.7,Đông,Huyen_Nha_Be,"Nhà villa mini, gần trục đường lớn, nội thất đầy đủ, sổ đỏ chính chủ.",18.49
4495,89.0,1,2,8.7,Tây Bắc,Quan_Tan_Binh,"pháp lý rõ ràng, hướng Tây Bắc đón gió, chủ cần tiền bán gấp, sổ hồng chính chủ.",23.51
4496,242.5,4,3,4.6,Đông Bắc,Quan_3,"gần trường học và chợ, hướng Đông Bắc đón gió, nội thất cao cấp, sổ đỏ chính chủ.",122.75
4497,75.8,1,2,5.0,Nam,Quan_7,"villa mini đẹp, thiết kế thoáng mát, khu compound, nhà 1 trệt 1 lầu.",21.94
4498,126.5,3,2,7.5,Đông,Quan_2,"Nhà hẻm ô tô, diện tích rộng, liên hệ xem nhà, view sông thoáng, giá tốt đầu tư.",30.53
4499,235.9,6,1,4.8,Nam,Quan_6,"Bán nhà mặt tiền, liên hệ xem nhà, hẻm thông 2 đầu, phù hợp ở thực và đầu tư, liên hệ ngay.",39.83
4500,70.4,3,4,4.3,Tây Bắc,Quan_12,"Bán nhà hẻm ba gác, sân thượng rộng, nhà mới hoàn thiện, đầu tư sinh lời cao, liên hệ ngay.",10.33
4501,273.4,5,2,5.8,Đông Nam,Huyen_Binh_Chanh,"Nhà hẻm ô tô mới xây, chủ cần tiền bán gấp, liên hệ xem nhà, khu dân cư an ninh.",18.54
4502,45.0,4,3,6.6,Bắc,Quan_Phu_Nhuan,"giá thương lượng, nội thất đầy đủ, nhà mới hoàn thiện, đầu tư sinh lời cao.",14.15
4503,238.8,5,2,4.0,Tây Nam,Quan_4,"Bán gấp nhà hẻm ô tô, sổ hồng chính chủ, gần trường học và chợ, pháp lý đầy đủ.",39.62
4504,179.4,7,3,5.2,Tây,Quan_5,"Bán nhà hẻm ô tô, giá thương lượng, nhà mới hoàn thiện, thu nhập cho thuê ổn định, liên hệ ngay.",36.98
4505,221.6,3,1,3.1,Nam,Quan_11,"biệt thự đẹp, ở ngay, liên hệ xem nhà, hầm xe ô tô.",59.3
4506,129.1,3,4,5.8,Tây Bắc,Quan_12,"Bán nhà mặt tiền, khu compound, sổ đỏ chính chủ, đầu tư sinh lời cao, liên hệ ngay.",21.42
4507,267.8,5,1,4.4,Đông,Quan_5,"Bán nhà hẻm xe máy thông, giá thương lượng, gần trường học và chợ, tiềm năng tăng giá, liên hệ ngay.",42.78
4508,71.9,2,2,11.7,Đông Bắc,Quan_8,"Bán nhà hẻm ba gác, nội thất cao cấp, nội thất đầy đủ, vị trí đắc địa, liên hệ ngay.",11.92
4509,50.8,3,3,4.2,Tây,Quan_Phu_Nhuan,"penthouse, nội thất đầy đủ, an ninh 24/7, sổ hồng riêng.",11.02
4510,243.6,6,2,7.9,Đông Nam,Huyen_Hoc_Mon,"hẻm ba gác đẹp, ở ngay, hầm xe ô tô, penthouse.",16.69
4511,206.2,5,2,3.7,Tây,Quan_8,"hồ bơi riêng, penthouse, hẻm thông 2 đầu, phù hợp ở thực và đầu tư.",22.15
4512,159.8,8,3,6.4,Tây,Huyen_Binh_Chanh,"view sông thoáng, hướng Tây đón gió, hẻm thông 2 đầu, sổ hồng chính chủ.",14.22
4513,40.5,5,1,3.7,Đông,Quan_Binh_Tan,"biệt thự đẹp, nội thất đầy đủ, giá thương lượng, hẻm thông 2 đầu.",9.19
4514,146.7,3,1,2.9,Đông,Quan_7,"Bán nhà hẻm ô tô, penthouse, giá thương lượng, thu nhập cho thuê ổn định, liên hệ ngay.",26.76
4515,59.9,3,3,7.0,Bắc,Quan_5,"phố thương mại đẹp, chủ cần tiền bán gấp, hầm xe ô tô, an ninh 24/7.",16.16
4516,265.0,6,4,3.2,Tây Bắc,Quan_Binh_Tan,"penthouse, hẻm thông 2 đầu, gần trường học và chợ, phù hợp ở thực và đầu tư.",22.25
4517,176.3,1,3,10.3,Bắc,Quan_12,"khu dân cư đông đúc, nội thất cao cấp, hẻm thông 2 đầu, sổ hồng chính chủ.",24.84
4518,29.5,3,3,3.4,Tây Nam,Quan_Go_Vap,"hẻm ba gác đẹp, thiết kế thoáng mát, sân thượng rộng, chủ cần tiền bán gấp.",3.94
4519,298.5,3,4,2.9,Bắc,Huyen_Hoc_Mon,"Nhà trong ngõ yên tĩnh, nội thất đầy đủ, khu dân cư đông đúc, sổ đỏ chính chủ.",15.47
4520,222.0,6,3,6.6,Tây,Quan_8,"Nhà trong ngõ yên tĩnh mới xây, hồ bơi riêng, nhà 1 trệt 1 lầu, khu dân cư an ninh.",28.95
4521,122.7,7,4,4.9,Bắc,Huyen_Nha_Be,"Nhà hẻm ô tô, pháp lý rõ ràng, sân thượng rộng, sổ hồng chính chủ.",8.09
4522,299.7,4,1,3.4,Đông Bắc,Quan_7,"ở ngay, liên hệ xem nhà, nở hậu, vị trí đắc địa.",82.37
4523,128.0,6,2,3.0,Đông,Quan_Binh_Tan,"Nhà phố thương mại, diện tích rộng, sân thượng rộng, an ninh 24/7, giá tốt đầu tư.",15.22
4524,280.6,5,2,3.8,Đông Nam,Quan_4,"Nhà phố thương mại, view sông thoáng, gần trục đường lớn, sổ đỏ chính chủ.",55.78
4525,255.0,3,2,4.8,Tây Nam,Quan_3,"nội thất đầy đủ, hầm xe ô tô, pháp lý rõ ràng, tiềm năng tăng giá.",65.53
4526,179.5,3,1,6.0,Tây Nam,Quan_Thu_Duc,"Nhà phố thương mại, diện tích rộng, sân thượng rộng, view sông thoáng, giá tốt đầu tư.",23.13
4527,308.0,6,2,5.6,Nam,Quan_Phu_Nhuan,"Nhà hẻm ô tô, nở hậu, phù hợp ở gia đình, sổ hồng riêng, thang máy riêng.",60.1
4528,156.9,6,2,3.3,Bắc,Huyen_Nha_Be,"sân thượng rộng, nội thất đầy đủ, an ninh 24/7, đầu tư sinh lời cao.",9.54
4529,283.8,4,2,4.1,Nam,Quan_3,"Bán gấp nhà hẻm ba gác, giá thương lượng, pháp lý rõ ràng, pháp lý đầy đủ.",88.44
4530,199.2,4,2,4.7,Đông Nam,Quan_2,"Bán nhà hẻm ba gác, view sông thoáng, chủ cần tiền bán gấp, vị trí đắc địa, liên hệ ngay.",49.71
4531,174.1,5,2,3.2,Bắc,Quan_Thu_Duc,"Nhà phố thương mại, an ninh 24/7, hồ bơi riêng, sổ đỏ chính chủ.",25.83
4532,311.0,3,3,5.5,Tây Nam,Quan_Binh_Tan,"Bán gấp nhà hẻm ô tô, giá thương lượng, khu compound, pháp lý đầy đủ.",27.21
4533,65.3,4,2,6.3,Đông Bắc,Quan_12,"hầm xe ô tô, hướng Đông Bắc đón gió, nở hậu, sổ hồng chính chủ.",9.55
4534,192.8,3,5,6.5,Tây Nam,Quan_6,"hẻm thông 2 đầu, hướng Tây Nam đón gió, pháp lý rõ ràng, sổ hồng riêng.",25.8
4535,76.0,2,3,5.6,Đông,Quan_6,"Bán nhà trong ngõ yên tĩnh, khu compound, liên hệ xem nhà, tiềm năng tăng giá, liên hệ ngay.",10.53
4536,27.3,2,2,3.1,Đông Nam,Huyen_Binh_Chanh,"Nhà hẻm ô tô, nhà mới hoàn thiện, sân thượng rộng, sổ hồng chính chủ.",2.45
4537,319.1,4,3,8.2,Bắc,Huyen_Binh_Chanh,"Bán gấp nhà phố thương mại, nội thất cao cấp, nhà mới hoàn thiện, sổ đỏ chính chủ.",24.38
4538,135.5,4,2,5.1,Bắc,Quan_Binh_Tan,"sổ hồng chính chủ, nội thất cao cấp, gần trục đường lớn, sổ hồng riêng.",16.72
4539,130.7,4,1,2.9,Đông Bắc,Quan_Tan_Binh,"Nhà hẻm ô tô mới xây, khu dân cư đông đúc, sổ hồng chính chủ, khu dân cư an ninh.",21.0
4540,250.4,3,2,12.0,Đông Bắc,Quan_3,"Nhà hẻm ô tô mới xây, khu dân cư đông đúc, nội thất đầy đủ, khu dân cư an ninh.",96.35
4541,75.0,6,1,3.3,Đông Bắc,Quan_Binh_Thanh,"nở hậu, chủ cần tiền bán gấp, nhà 1 trệt 1 lầu, tiềm năng tăng giá.",16.99
4542,280.7,7,4,4.8,Nam,Quan_1,"hẻm xe máy thông đẹp, nội thất cao cấp, thang máy riêng, nhà 1 trệt 1 lầu.",96.66
4543,250.2,7,2,5.4,Tây Bắc,Quan_3,"phố thương mại đẹp, sổ hồng chính chủ, hồ bơi riêng, nở hậu.",101.1
4544,59.5,7,3,8.2,Đông Bắc,Huyen_Hoc_Mon,"Bán nhà hẻm ba gác, hẻm thông 2 đầu, an ninh 24/7, phù hợp ở thực và đầu tư, liên hệ ngay.",7.9
4545,154.6,2,2,5.8,Đông,Quan_6,"Bán gấp nhà mặt tiền, thang máy riêng, sổ đỏ chính chủ, pháp lý đầy đủ.",29.53
4546,225.5,8,3,3.6,Nam,Quan_8,"Nhà hẻm ba gác mới xây, ở ngay, an ninh 24/7, khu dân cư an ninh.",25.23
4547,311.3,6,2,5.6,Đông Bắc,Quan_Tan_Binh,"Nhà mặt tiền, chủ cần tiền bán gấp, phù hợp ở gia đình, sổ hồng chính chủ, khu compound.",75.29
4548,314.5,5,3,4.8,Đông,Quan_5,"hồ bơi riêng, nội thất đầy đủ, view sông thoáng, sổ hồng chính chủ.",74.22
4549,177.8,5,4,4.5,Đông,Quan_7,"Nhà mặt tiền, pháp lý rõ ràng, khu compound, sổ hồng.",55.22
4550,138.2,3,1,5.3,Đông Bắc,Quan_1,"Bán gấp nhà hẻm ô tô, nội thất đầy đủ, gần trục đường lớn, sổ hồng chính chủ.",54.14
4551,192.2,5,3,5.4,Đông Nam,Quan_6,"Nhà hẻm xe máy thông mới xây, chủ cần tiền bán gấp, hồ bơi riêng, khu dân cư an ninh.",27.65
4552,161.2,5,4,12.0,Đông,Quan_Thu_Duc,"thang máy riêng, nội thất châu Âu, sân thượng rộng, sổ hồng riêng.",22.88
4553,55.9,4,1,5.4,Tây Bắc,Quan_Phu_Nhuan,"Bán nhà hẻm ba gác, view sông thoáng, pháp lý rõ ràng, đầu tư sinh lời cao, liên hệ ngay.",11.49
4554,288.4,2,2,4.3,Bắc,Quan_10,"Nhà hẻm xe máy thông, pháp lý rõ ràng, view sông thoáng, sổ hồng.",44.08
4555,201.8,5,2,5.2,Đông,Quan_Binh_Thanh,"hẻm ô tô đẹp, liên hệ xem nhà, nội thất đầy đủ, giá thương lượng.",38.97
4556,220.9,5,1,3.7,Đông Nam,Quan_Phu_Nhuan,"Nhà hẻm ô tô mới xây, chủ cần tiền bán gấp, an ninh 24/7, khu dân cư an ninh.",45.41
4557,42.4,7,3,5.2,Đông Bắc,Quan_8,"Bán nhà hẻm xe máy thông, thang máy riêng, hầm xe ô tô, tiềm năng tăng giá, liên hệ ngay.",8.83
